Artist,Title,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,set,K44
Nicki Minaj,I Don't Give A,4VxKmRzxl6XIHiCL2dgnVB,0.658,0.534,8,-10.971,1,0.312,0.0504,1.63e-06,0.106,0.0583,92.148,audio_features,spotify:track:4VxKmRzxl6XIHiCL2dgnVB,https://api.spotify.com/v1/tracks/4VxKmRzxl6XIHiCL2dgnVB,https://api.spotify.com/v1/audio-analysis/4VxKmRzxl6XIHiCL2dgnVB,189513,4,N,4
Talking Heads,Road To Nowhere,5gS8whHdcpbkdz0qonQZF8,0.661,0.713,2,-7.825,1,0.0296,0.0361,2.27e-05,0.153,0.632,110.364,audio_features,spotify:track:5gS8whHdcpbkdz0qonQZF8,https://api.spotify.com/v1/tracks/5gS8whHdcpbkdz0qonQZF8,https://api.spotify.com/v1/audio-analysis/5gS8whHdcpbkdz0qonQZF8,259107,4,N,6
Ian Hunter,All American Alien Boy,6xD6xOVLXCQqPPDCkMzeAC,0.63,0.791,1,-9.179,1,0.0485,0.169,0.000649,0.0273,0.851,97.419,audio_features,spotify:track:6xD6xOVLXCQqPPDCkMzeAC,https://api.spotify.com/v1/tracks/6xD6xOVLXCQqPPDCkMzeAC,https://api.spotify.com/v1/audio-analysis/6xD6xOVLXCQqPPDCkMzeAC,427573,4,N,6
Clash,Complete Control,0mlwPYU0ApElSjZN4yA4L9,0.194,0.922,4,-6.208,1,0.0534,0.0026,0.232,0.686,0.681,172.679,audio_features,spotify:track:0mlwPYU0ApElSjZN4yA4L9,https://api.spotify.com/v1/tracks/0mlwPYU0ApElSjZN4yA4L9,https://api.spotify.com/v1/audio-analysis/0mlwPYU0ApElSjZN4yA4L9,192853,4,N,22
Bing Crosby,"Brother, Can You Spare A Dime",6DaE48egpIqB7qTgUHxSG8,0.473,0.154,5,-14.51,0,0.119,0.987,3.04e-06,0.114,0.322,84.676,audio_features,spotify:track:6DaE48egpIqB7qTgUHxSG8,https://api.spotify.com/v1/tracks/6DaE48egpIqB7qTgUHxSG8,https://api.spotify.com/v1/audio-analysis/6DaE48egpIqB7qTgUHxSG8,192640,4,N,36
Metallica,Green Hell,78as3aVS0SatFl58MQLx0N,0.266,0.924,11,-14.149,0,0.0755,0.0627,5.23e-05,0.227,0.15,194.264,audio_features,spotify:track:78as3aVS0SatFl58MQLx0N,https://api.spotify.com/v1/tracks/78as3aVS0SatFl58MQLx0N,https://api.spotify.com/v1/audio-analysis/78as3aVS0SatFl58MQLx0N,113133,4,N,8
Enya,The First Of Autumn (Bonus Track),4ZFz7FQf2JRvsG51HyOgpj,0.658,0.372,1,-15.797,1,0.048,0.578,0.956,0.0995,0.713,129.18,audio_features,spotify:track:4ZFz7FQf2JRvsG51HyOgpj,https://api.spotify.com/v1/tracks/4ZFz7FQf2JRvsG51HyOgpj,https://api.spotify.com/v1/audio-analysis/4ZFz7FQf2JRvsG51HyOgpj,188147,3,N,35
Kylie Minogue,Count The Days,7KtEnwhkD3S1YXwXJWh4nL,0.54,0.907,7,-3.854,0,0.0551,0.0378,1.04e-06,0.413,0.411,139.909,audio_features,spotify:track:7KtEnwhkD3S1YXwXJWh4nL,https://api.spotify.com/v1/tracks/7KtEnwhkD3S1YXwXJWh4nL,https://api.spotify.com/v1/audio-analysis/7KtEnwhkD3S1YXwXJWh4nL,239001,3,N,8
New Order,Dreams Never End,32TKQVwtSGCHIqmbmaNdFj,0.606,0.913,9,-7.865,1,0.0417,0.0154,0.905,0.326,0.817,146.15,audio_features,spotify:track:32TKQVwtSGCHIqmbmaNdFj,https://api.spotify.com/v1/tracks/32TKQVwtSGCHIqmbmaNdFj,https://api.spotify.com/v1/audio-analysis/32TKQVwtSGCHIqmbmaNdFj,195307,4,N,40
Wanda Jackson,One Day At A Time,6UbNrW8X1v4oOR29vzSVqX,0.713,0.741,5,-5.695,0,0.033,0.224,0.000135,0.117,0.526,122.133,audio_features,spotify:track:6UbNrW8X1v4oOR29vzSVqX,https://api.spotify.com/v1/tracks/6UbNrW8X1v4oOR29vzSVqX,https://api.spotify.com/v1/audio-analysis/6UbNrW8X1v4oOR29vzSVqX,151633,4,N,18
Kelly Family,Nanana,6GUHbWi00zgzYnyN6JALTQ,0.617,0.701,10,-4.985,1,0.0301,0.56,4.63e-05,0.175,0.362,140.022,audio_features,spotify:track:6GUHbWi00zgzYnyN6JALTQ,https://api.spotify.com/v1/tracks/6GUHbWi00zgzYnyN6JALTQ,https://api.spotify.com/v1/audio-analysis/6GUHbWi00zgzYnyN6JALTQ,241547,4,N,34
Z-Ro,You,1MmMON6QtwaPrlwrwom8CK,0.822,0.657,1,-12.108,1,0.0448,0.000813,0.856,0.0903,0.338,125.003,audio_features,spotify:track:1MmMON6QtwaPrlwrwom8CK,https://api.spotify.com/v1/tracks/1MmMON6QtwaPrlwrwom8CK,https://api.spotify.com/v1/audio-analysis/1MmMON6QtwaPrlwrwom8CK,369600,4,N,40
Les Miserables,Castle On A Cloud (Dutch),6Emg88gR3KBl21UAcCF5OU,0.361,0.0129,9,-27.727,0,0.0514,0.969,0.00036,0.134,0.582,105.431,audio_features,spotify:track:6Emg88gR3KBl21UAcCF5OU,https://api.spotify.com/v1/tracks/6Emg88gR3KBl21UAcCF5OU,https://api.spotify.com/v1/audio-analysis/6Emg88gR3KBl21UAcCF5OU,100373,5,N,36
Kenny Chesney,Summertime,30ZGbfPsjDNCgL21Qzciuj,0.48,0.933,4,-4.874,1,0.0976,0.201,0.0,0.0663,0.721,167.976,audio_features,spotify:track:30ZGbfPsjDNCgL21Qzciuj,https://api.spotify.com/v1/tracks/30ZGbfPsjDNCgL21Qzciuj,https://api.spotify.com/v1/audio-analysis/30ZGbfPsjDNCgL21Qzciuj,206227,4,N,11
Santana,Somewhere In Heaven,6Bj34xowKpBf7s8vTKTJW9,0.383,0.842,9,-4.385,0,0.0441,0.191,0.000571,0.345,0.647,81.529,audio_features,spotify:track:6Bj34xowKpBf7s8vTKTJW9,https://api.spotify.com/v1/tracks/6Bj34xowKpBf7s8vTKTJW9,https://api.spotify.com/v1/audio-analysis/6Bj34xowKpBf7s8vTKTJW9,226853,4,N,32
Kiss,King Of Hearts,0RKR9cd6tqMSJmbNVBQsuS,0.684,0.834,7,-4.57,0,0.0765,0.0154,0.00112,0.178,0.797,132.974,audio_features,spotify:track:0RKR9cd6tqMSJmbNVBQsuS,https://api.spotify.com/v1/tracks/0RKR9cd6tqMSJmbNVBQsuS,https://api.spotify.com/v1/audio-analysis/0RKR9cd6tqMSJmbNVBQsuS,171080,4,N,23
Donna Summer,Happily Ever After,3SZt2Ny8DLKm3QpFkfg2B4,0.749,0.515,4,-10.166,0,0.0464,0.0197,0.0,0.133,0.453,95.968,audio_features,spotify:track:3SZt2Ny8DLKm3QpFkfg2B4,https://api.spotify.com/v1/tracks/3SZt2Ny8DLKm3QpFkfg2B4,https://api.spotify.com/v1/audio-analysis/3SZt2Ny8DLKm3QpFkfg2B4,130000,4,N,0
Maroon 5,Wake Up Call,1zqllQUMCgMaInr0CzFVll,0.632,0.949,4,-2.671,0,0.0593,0.0302,0.0,0.0871,0.969,164.118,audio_features,spotify:track:1zqllQUMCgMaInr0CzFVll,https://api.spotify.com/v1/tracks/1zqllQUMCgMaInr0CzFVll,https://api.spotify.com/v1/audio-analysis/1zqllQUMCgMaInr0CzFVll,201307,4,N,18
Phish,Rocky Top,0Tn4YVCMBssBgdFsqF5yjg,0.256,0.967,0,-6.627,1,0.111,0.178,4.69e-06,0.864,0.472,170.601,audio_features,spotify:track:0Tn4YVCMBssBgdFsqF5yjg,https://api.spotify.com/v1/tracks/0Tn4YVCMBssBgdFsqF5yjg,https://api.spotify.com/v1/audio-analysis/0Tn4YVCMBssBgdFsqF5yjg,189666,4,N,22
King Diamond,Victimized,3Am982qakzJE2c7lPj9yfg,0.25,0.887,11,-12.076,0,0.0449,0.0321,0.682,0.0685,0.406,93.003,audio_features,spotify:track:3Am982qakzJE2c7lPj9yfg,https://api.spotify.com/v1/tracks/3Am982qakzJE2c7lPj9yfg,https://api.spotify.com/v1/audio-analysis/3Am982qakzJE2c7lPj9yfg,321627,4,N,14
Metallica,Now I Wanna Sniff Some Glue,6HxJ1s6LaWVzSlmFwiAeeT,0.255,0.852,2,0.289,1,0.0938,0.00206,0.000219,0.244,0.777,178.026,audio_features,spotify:track:6HxJ1s6LaWVzSlmFwiAeeT,https://api.spotify.com/v1/tracks/6HxJ1s6LaWVzSlmFwiAeeT,https://api.spotify.com/v1/audio-analysis/6HxJ1s6LaWVzSlmFwiAeeT,95213,4,N,11
Christy Moore,North And South Of The River,1cxM0Zu8L9fMnImTPIRUQF,0.557,0.534,7,-6.917,1,0.0294,0.773,0.00196,0.783,0.417,102.688,audio_features,spotify:track:1cxM0Zu8L9fMnImTPIRUQF,https://api.spotify.com/v1/tracks/1cxM0Zu8L9fMnImTPIRUQF,https://api.spotify.com/v1/audio-analysis/1cxM0Zu8L9fMnImTPIRUQF,192027,4,N,24
Ocean Colour Scene,How About You,4n4BflhWjCHIxrI4v7Xt9s,0.789,0.404,1,-8.364,1,0.23,0.205,0.0,0.219,0.472,122.062,audio_features,spotify:track:4n4BflhWjCHIxrI4v7Xt9s,https://api.spotify.com/v1/tracks/4n4BflhWjCHIxrI4v7Xt9s,https://api.spotify.com/v1/audio-analysis/4n4BflhWjCHIxrI4v7Xt9s,235566,4,N,4
Hanson,Make It Out Alive,7EnnJvabQdtbLksTaY1Tej,0.784,0.491,1,-9.822,1,0.161,0.0425,0.0,0.118,0.467,119.982,audio_features,spotify:track:7EnnJvabQdtbLksTaY1Tej,https://api.spotify.com/v1/tracks/7EnnJvabQdtbLksTaY1Tej,https://api.spotify.com/v1/audio-analysis/7EnnJvabQdtbLksTaY1Tej,140643,4,N,3
America,5Th Avenue,4Gmdm6oRVwJgsM8gYnwRoE,0.702,0.777,2,-4.446,0,0.0347,0.482,0.0,0.0789,0.918,116.819,audio_features,spotify:track:4Gmdm6oRVwJgsM8gYnwRoE,https://api.spotify.com/v1/tracks/4Gmdm6oRVwJgsM8gYnwRoE,https://api.spotify.com/v1/audio-analysis/4Gmdm6oRVwJgsM8gYnwRoE,190467,4,N,18
Ariel Rivera,When I Meet You,6YUTL4dYpB9xZO5qExPf05,0.596,0.856,4,-3.556,0,0.0346,0.0211,0.0178,0.141,0.743,127.949,audio_features,spotify:track:6YUTL4dYpB9xZO5qExPf05,https://api.spotify.com/v1/tracks/6YUTL4dYpB9xZO5qExPf05,https://api.spotify.com/v1/audio-analysis/6YUTL4dYpB9xZO5qExPf05,222533,4,N,18
Carly Simon,In My Dreams,6x4KvNzBNTRmwBKvuNH0hc,0.552,0.816,4,-9.821,1,0.0593,0.0217,0.0,0.105,0.571,121.851,audio_features,spotify:track:6x4KvNzBNTRmwBKvuNH0hc,https://api.spotify.com/v1/tracks/6x4KvNzBNTRmwBKvuNH0hc,https://api.spotify.com/v1/audio-analysis/6x4KvNzBNTRmwBKvuNH0hc,260093,4,N,6
Hillsong,Adonai,7o403BASqR5hstLyroTRWu,0.405,0.87,11,-5.328,1,0.0502,0.033,1.95e-06,0.387,0.315,150.013,audio_features,spotify:track:7o403BASqR5hstLyroTRWu,https://api.spotify.com/v1/tracks/7o403BASqR5hstLyroTRWu,https://api.spotify.com/v1/audio-analysis/7o403BASqR5hstLyroTRWu,267693,4,N,43
Kelly Family,Wild And Crazy,75QIaQzx1HD46igQPfpRkt,0.561,0.788,1,-5.435,1,0.0396,0.00143,0.0,0.0852,0.358,124.974,audio_features,spotify:track:75QIaQzx1HD46igQPfpRkt,https://api.spotify.com/v1/tracks/75QIaQzx1HD46igQPfpRkt,https://api.spotify.com/v1/audio-analysis/75QIaQzx1HD46igQPfpRkt,230293,4,N,29
Bon Jovi,Don't Leave Me Tonight,2rBBhFXtuMoGuwYTSDpAdF,0.553,0.839,0,-5.844,0,0.116,0.153,6e-05,0.13,0.673,121.819,audio_features,spotify:track:2rBBhFXtuMoGuwYTSDpAdF,https://api.spotify.com/v1/tracks/2rBBhFXtuMoGuwYTSDpAdF,https://api.spotify.com/v1/audio-analysis/2rBBhFXtuMoGuwYTSDpAdF,217733,4,N,18
U2,Party Girl,5RqR4ZCCKJDcBLIn4sih9l,0.728,0.431,6,-9.966,0,0.0622,0.749,0.0,0.0996,0.629,130.022,audio_features,spotify:track:5RqR4ZCCKJDcBLIn4sih9l,https://api.spotify.com/v1/tracks/5RqR4ZCCKJDcBLIn4sih9l,https://api.spotify.com/v1/audio-analysis/5RqR4ZCCKJDcBLIn4sih9l,147800,4,N,0
Chris Brown,Bombs Away,5FO2meBx77vJuGLRw6i1Ry,0.739,0.929,1,-6.918,1,0.0392,0.00149,0.856,0.34,0.73,111.016,audio_features,spotify:track:5FO2meBx77vJuGLRw6i1Ry,https://api.spotify.com/v1/tracks/5FO2meBx77vJuGLRw6i1Ry,https://api.spotify.com/v1/audio-analysis/5FO2meBx77vJuGLRw6i1Ry,64510,4,N,40
Whitney Houston,Million Dollar Bill,78Liq9m8u6xjuamJIeznTd,0.714,0.747,11,-4.134,0,0.111,0.054,0.0,0.0845,0.765,119.899,audio_features,spotify:track:78Liq9m8u6xjuamJIeznTd,https://api.spotify.com/v1/tracks/78Liq9m8u6xjuamJIeznTd,https://api.spotify.com/v1/audio-analysis/78Liq9m8u6xjuamJIeznTd,204267,4,N,23
Andy Williams,The Exodus Song,6Qij1oTCvse8JiRiNgIYUV,0.173,0.221,2,-14.676,0,0.0304,0.838,1.05e-05,0.0985,0.302,85.629,audio_features,spotify:track:6Qij1oTCvse8JiRiNgIYUV,https://api.spotify.com/v1/tracks/6Qij1oTCvse8JiRiNgIYUV,https://api.spotify.com/v1/audio-analysis/6Qij1oTCvse8JiRiNgIYUV,193533,3,N,36
Primus,Pork Soda,1lSOywNsa0Rqg0fNGUUl2i,0.385,0.877,6,-7.984,1,0.0663,0.117,0.163,0.163,0.594,165.686,audio_features,spotify:track:1lSOywNsa0Rqg0fNGUUl2i,https://api.spotify.com/v1/tracks/1lSOywNsa0Rqg0fNGUUl2i,https://api.spotify.com/v1/audio-analysis/1lSOywNsa0Rqg0fNGUUl2i,220733,4,N,12
Vonda Shepard,"Baby, Don't You Break My Heart Slow",2pyk0SV5bnDh1PP7p0L7f2,0.538,0.573,3,-6.899,1,0.0238,0.584,0.000377,0.138,0.238,92.861,audio_features,spotify:track:2pyk0SV5bnDh1PP7p0L7f2,https://api.spotify.com/v1/tracks/2pyk0SV5bnDh1PP7p0L7f2,https://api.spotify.com/v1/audio-analysis/2pyk0SV5bnDh1PP7p0L7f2,281133,4,N,30
Rush,The Trees,5cHnoalJPx909Umw8EoroV,0.445,0.721,2,-10.048,1,0.0392,0.175,0.00404,0.186,0.328,135.742,audio_features,spotify:track:5cHnoalJPx909Umw8EoroV,https://api.spotify.com/v1/tracks/5cHnoalJPx909Umw8EoroV,https://api.spotify.com/v1/audio-analysis/5cHnoalJPx909Umw8EoroV,282507,5,N,29
Mary Black,Dont Say Okay,0qXGuBm0tmBLjC7InLM3EK,0.703,0.883,9,-2.652,0,0.184,0.0117,0.0,0.255,0.812,131.877,audio_features,spotify:track:0qXGuBm0tmBLjC7InLM3EK,https://api.spotify.com/v1/tracks/0qXGuBm0tmBLjC7InLM3EK,https://api.spotify.com/v1/audio-analysis/0qXGuBm0tmBLjC7InLM3EK,180000,4,N,23
Don Henley,Come Rain Or Come Shine,2htH7r8oqqEwp3BB6oh2cU,0.357,0.216,3,-12.833,1,0.0343,0.767,4.31e-06,0.531,0.283,119.57,audio_features,spotify:track:2htH7r8oqqEwp3BB6oh2cU,https://api.spotify.com/v1/tracks/2htH7r8oqqEwp3BB6oh2cU,https://api.spotify.com/v1/audio-analysis/2htH7r8oqqEwp3BB6oh2cU,222733,4,N,24
Radiohead,The Butcher,3djJOGMiyy5Bg0hKcorLXk,0.83,0.569,11,-14.666,0,0.0877,0.255,0.812,0.0826,0.703,118.664,audio_features,spotify:track:3djJOGMiyy5Bg0hKcorLXk,https://api.spotify.com/v1/tracks/3djJOGMiyy5Bg0hKcorLXk,https://api.spotify.com/v1/audio-analysis/3djJOGMiyy5Bg0hKcorLXk,275469,4,N,16
Quietdrive,Everyone And Everything,5sP3kGcEg7Cj6bXhv1Ev7o,0.314,0.507,1,-6.762,1,0.0563,0.478,0.0,0.0869,0.236,61.975,audio_features,spotify:track:5sP3kGcEg7Cj6bXhv1Ev7o,https://api.spotify.com/v1/tracks/5sP3kGcEg7Cj6bXhv1Ev7o,https://api.spotify.com/v1/audio-analysis/5sP3kGcEg7Cj6bXhv1Ev7o,203810,4,N,30
Counting Crows,You Can't Count On Me,7l1qvxWjxcKpB9PCtBuTbU,0.589,0.389,0,-5.972,1,0.028,0.851,0.0,0.0772,0.501,89.1,audio_features,spotify:track:7l1qvxWjxcKpB9PCtBuTbU,https://api.spotify.com/v1/tracks/7l1qvxWjxcKpB9PCtBuTbU,https://api.spotify.com/v1/audio-analysis/7l1qvxWjxcKpB9PCtBuTbU,197470,4,N,21
Adam Sandler,Grow Old With You,2lVYZep52w1efoH14yNRHg,0.54,0.382,9,-12.183,1,0.454,0.858,0.0,0.0967,0.857,106.608,audio_features,spotify:track:2lVYZep52w1efoH14yNRHg,https://api.spotify.com/v1/tracks/2lVYZep52w1efoH14yNRHg,https://api.spotify.com/v1/audio-analysis/2lVYZep52w1efoH14yNRHg,115320,4,N,17
Fleetwood Mac,Leaving Town Blues,1g7eSCDGllMCLnCTGtMSHM,0.389,0.723,6,-7.705,0,0.0408,5.21e-05,0.827,0.118,0.272,114.937,audio_features,spotify:track:1g7eSCDGllMCLnCTGtMSHM,https://api.spotify.com/v1/tracks/1g7eSCDGllMCLnCTGtMSHM,https://api.spotify.com/v1/audio-analysis/1g7eSCDGllMCLnCTGtMSHM,130250,4,N,14
Frankie Valli,Who Loves You?,5MjwNUe4SSzAzsHoBjlPOm,0.68,0.608,2,-12.575,1,0.0499,0.0729,0.0,0.0911,0.904,137.481,audio_features,spotify:track:5MjwNUe4SSzAzsHoBjlPOm,https://api.spotify.com/v1/tracks/5MjwNUe4SSzAzsHoBjlPOm,https://api.spotify.com/v1/audio-analysis/5MjwNUe4SSzAzsHoBjlPOm,255600,4,N,6
Soundgarden,My Wave,2EoOZnxNgtmZaD8uUmz2nD,0.35,0.828,6,-5.373,1,0.041,0.000217,0.000161,0.0774,0.147,105.435,audio_features,spotify:track:2EoOZnxNgtmZaD8uUmz2nD,https://api.spotify.com/v1/tracks/2EoOZnxNgtmZaD8uUmz2nD,https://api.spotify.com/v1/audio-analysis/2EoOZnxNgtmZaD8uUmz2nD,318587,4,N,1
Verve,I See The Door,6klpXs2uAjagnZMFkt4qkl,0.281,0.139,5,-14.392,1,0.0305,0.829,0.0,0.0725,0.169,92.64,audio_features,spotify:track:6klpXs2uAjagnZMFkt4qkl,https://api.spotify.com/v1/tracks/6klpXs2uAjagnZMFkt4qkl,https://api.spotify.com/v1/audio-analysis/6klpXs2uAjagnZMFkt4qkl,224240,4,N,13
Guns N' Roses,Black Leather,13K1sCn5fPX4Tn9wbomx7u,0.653,0.763,6,-7.812,0,0.357,0.186,1.05e-05,0.0584,0.616,192.274,audio_features,spotify:track:13K1sCn5fPX4Tn9wbomx7u,https://api.spotify.com/v1/tracks/13K1sCn5fPX4Tn9wbomx7u,https://api.spotify.com/v1/audio-analysis/13K1sCn5fPX4Tn9wbomx7u,160052,4,N,28
Pogues,Tosspint,0DBkhDMj6dIiHH6mTBHoh1,0.602,0.767,9,-10.219,1,0.0365,0.00112,0.000682,0.072,0.914,119.959,audio_features,spotify:track:0DBkhDMj6dIiHH6mTBHoh1,https://api.spotify.com/v1/tracks/0DBkhDMj6dIiHH6mTBHoh1,https://api.spotify.com/v1/audio-analysis/0DBkhDMj6dIiHH6mTBHoh1,210400,4,N,25
Prince,Clouds,3o0JiKMZFGghuFxu92QITO,0.414,0.0771,3,-25.159,1,0.0438,0.986,0.909,0.112,0.254,66.049,audio_features,spotify:track:3o0JiKMZFGghuFxu92QITO,https://api.spotify.com/v1/tracks/3o0JiKMZFGghuFxu92QITO,https://api.spotify.com/v1/audio-analysis/3o0JiKMZFGghuFxu92QITO,179187,4,N,2
Doors,Little Red Rooster,22o1qy3iZ7CyXUdK6BIf2n,0.546,0.185,9,-18.752,1,0.0409,0.761,1.1e-06,0.218,0.682,69.028,audio_features,spotify:track:22o1qy3iZ7CyXUdK6BIf2n,https://api.spotify.com/v1/tracks/22o1qy3iZ7CyXUdK6BIf2n,https://api.spotify.com/v1/audio-analysis/22o1qy3iZ7CyXUdK6BIf2n,149400,4,N,27
Blur,Slow Down,6nctEN4lXyz9KV7ujHaAKb,0.347,0.634,7,-3.345,1,0.051,0.341,0.0,0.842,0.332,126.913,audio_features,spotify:track:6nctEN4lXyz9KV7ujHaAKb,https://api.spotify.com/v1/tracks/6nctEN4lXyz9KV7ujHaAKb,https://api.spotify.com/v1/audio-analysis/6nctEN4lXyz9KV7ujHaAKb,202347,3,N,22
Rainbow,Fool For The Night,2SUg1AhsYsHUz4xzNlMnBQ,0.348,0.977,0,-2.113,1,0.131,0.000496,0.000642,0.239,0.463,140.046,audio_features,spotify:track:2SUg1AhsYsHUz4xzNlMnBQ,https://api.spotify.com/v1/tracks/2SUg1AhsYsHUz4xzNlMnBQ,https://api.spotify.com/v1/audio-analysis/2SUg1AhsYsHUz4xzNlMnBQ,271853,4,N,29
King Crimson,Indiscipline,4hnB3tR0ueIBnkaIvrlZtC,0.357,0.45,7,-10.786,0,0.0516,0.0178,0.322,0.0934,0.581,121.341,audio_features,spotify:track:4hnB3tR0ueIBnkaIvrlZtC,https://api.spotify.com/v1/tracks/4hnB3tR0ueIBnkaIvrlZtC,https://api.spotify.com/v1/audio-analysis/4hnB3tR0ueIBnkaIvrlZtC,273000,4,N,20
Rihanna,Fool In Love,3i25w2HOWoafnTIiWJCL71,0.52,0.912,0,-7.512,1,0.0487,0.124,0.00151,0.239,0.702,131.403,audio_features,spotify:track:3i25w2HOWoafnTIiWJCL71,https://api.spotify.com/v1/tracks/3i25w2HOWoafnTIiWJCL71,https://api.spotify.com/v1/audio-analysis/3i25w2HOWoafnTIiWJCL71,370920,4,N,6
Blur,One Born Every Minute,32UlbM1qGd8cwadSfN7kwG,0.631,0.61,2,-6.832,1,0.0342,0.164,0.0,0.111,0.684,124.795,audio_features,spotify:track:32UlbM1qGd8cwadSfN7kwG,https://api.spotify.com/v1/tracks/32UlbM1qGd8cwadSfN7kwG,https://api.spotify.com/v1/audio-analysis/32UlbM1qGd8cwadSfN7kwG,138707,4,N,6
Amy Grant,Giggle,291AcCnU77cSKSxtsppmrz,0.739,0.565,11,-7.061,1,0.0341,0.676,0.0,0.355,0.897,124.85,audio_features,spotify:track:291AcCnU77cSKSxtsppmrz,https://api.spotify.com/v1/tracks/291AcCnU77cSKSxtsppmrz,https://api.spotify.com/v1/audio-analysis/291AcCnU77cSKSxtsppmrz,64972,4,N,5
Kari Jobe,Everyone Needs A Little,2da6PAFKhWp1zMCoutHLRi,0.549,0.55,2,-6.853,1,0.0351,0.727,0.0,0.102,0.407,87.724,audio_features,spotify:track:2da6PAFKhWp1zMCoutHLRi,https://api.spotify.com/v1/tracks/2da6PAFKhWp1zMCoutHLRi,https://api.spotify.com/v1/audio-analysis/2da6PAFKhWp1zMCoutHLRi,216280,4,N,30
Cake,Satan Is My Motor,7zJi6HnUzxo2J4La1yTFj3,0.681,0.706,9,-8.359,1,0.0392,0.151,2.35e-05,0.114,0.971,102.38,audio_features,spotify:track:7zJi6HnUzxo2J4La1yTFj3,https://api.spotify.com/v1/tracks/7zJi6HnUzxo2J4La1yTFj3,https://api.spotify.com/v1/audio-analysis/7zJi6HnUzxo2J4La1yTFj3,192067,4,N,5
Reo Speedwagon,Tonight,6jCQsJUtU9XOtM2b8LkTBf,0.581,0.906,1,-5.573,0,0.0418,0.0325,5.93e-05,0.133,0.813,147.594,audio_features,spotify:track:6jCQsJUtU9XOtM2b8LkTBf,https://api.spotify.com/v1/tracks/6jCQsJUtU9XOtM2b8LkTBf,https://api.spotify.com/v1/audio-analysis/6jCQsJUtU9XOtM2b8LkTBf,245240,4,N,18
Old 97's,Holy Cross,2f9KVxhDj892tuGmRQ2Px0,0.511,0.571,5,-7.741,1,0.0279,0.0122,5.1e-05,0.108,0.503,127.777,audio_features,spotify:track:2f9KVxhDj892tuGmRQ2Px0,https://api.spotify.com/v1/tracks/2f9KVxhDj892tuGmRQ2Px0,https://api.spotify.com/v1/audio-analysis/2f9KVxhDj892tuGmRQ2Px0,247933,4,N,3
Bryan White,One Small Miracle,6wFBMj9DyueyyKioxeBZHT,0.58,0.354,2,-8.559,1,0.0246,0.41,0.0,0.116,0.28,74.298,audio_features,spotify:track:6wFBMj9DyueyyKioxeBZHT,https://api.spotify.com/v1/tracks/6wFBMj9DyueyyKioxeBZHT,https://api.spotify.com/v1/audio-analysis/6wFBMj9DyueyyKioxeBZHT,231800,4,N,10
Sia,Judge Me,1UzyjUcOZgr6v95a4F0hcj,0.753,0.769,5,-6.166,0,0.112,0.0803,0.0,0.0668,0.612,90.995,audio_features,spotify:track:1UzyjUcOZgr6v95a4F0hcj,https://api.spotify.com/v1/tracks/1UzyjUcOZgr6v95a4F0hcj,https://api.spotify.com/v1/audio-analysis/1UzyjUcOZgr6v95a4F0hcj,137143,4,N,18
Poison,Baby Gets Around,3RqU6RJ9TiTN0AAGiaq7hR,0.722,0.699,8,-4.169,0,0.0274,0.196,0.00462,0.111,0.613,112.033,audio_features,spotify:track:3RqU6RJ9TiTN0AAGiaq7hR,https://api.spotify.com/v1/tracks/3RqU6RJ9TiTN0AAGiaq7hR,https://api.spotify.com/v1/audio-analysis/3RqU6RJ9TiTN0AAGiaq7hR,243214,4,N,23
Janis Joplin,Cry Baby,3L60Vu9qmY6fg2QroRIxgi,0.474,0.418,0,-9.654,1,0.0299,0.514,0.000343,0.0535,0.504,83.308,audio_features,spotify:track:3L60Vu9qmY6fg2QroRIxgi,https://api.spotify.com/v1/tracks/3L60Vu9qmY6fg2QroRIxgi,https://api.spotify.com/v1/audio-analysis/3L60Vu9qmY6fg2QroRIxgi,238600,3,N,10
New Order,Ultraviolence,1y3r6RXiJZNBV1EI0NggpS,0.144,0.541,0,-7.076,1,0.038,0.278,1.01e-05,0.101,0.0899,79.262,audio_features,spotify:track:1y3r6RXiJZNBV1EI0NggpS,https://api.spotify.com/v1/tracks/1y3r6RXiJZNBV1EI0NggpS,https://api.spotify.com/v1/audio-analysis/1y3r6RXiJZNBV1EI0NggpS,251480,3,N,30
Fall Out Boy,West Coast Smoker,1Hj3wedxBoOoYPXwk3TzeY,0.596,0.813,4,-3.763,0,0.0339,0.00368,9.95e-06,0.304,0.509,119.984,audio_features,spotify:track:1Hj3wedxBoOoYPXwk3TzeY,https://api.spotify.com/v1/tracks/1Hj3wedxBoOoYPXwk3TzeY,https://api.spotify.com/v1/audio-analysis/1Hj3wedxBoOoYPXwk3TzeY,165800,4,N,32
Bosson,Song For Noa,15JHH5FBawCL7DmCcUxlUp,0.691,0.825,0,-6.536,1,0.0342,0.0103,0.088,0.186,0.592,113.956,audio_features,spotify:track:15JHH5FBawCL7DmCcUxlUp,https://api.spotify.com/v1/tracks/15JHH5FBawCL7DmCcUxlUp,https://api.spotify.com/v1/audio-analysis/15JHH5FBawCL7DmCcUxlUp,248747,4,N,6
